dataset,seed,degradation,severity,baseline_model,stronger_model,true_label,true_class_count,baseline_correct_count,stronger_correct_count,baseline_recall,stronger_recall,recall_delta_stronger_minus_baseline,higher_recall_model,baseline_share_of_all_correct,stronger_share_of_all_correct,baseline_correct_contribution_rank,stronger_correct_contribution_rank,baseline_predicted_count,stronger_predicted_count,baseline_prediction_share,stronger_prediction_share,baseline_prediction_rank,stronger_prediction_rank,validation_split,validation_track_hash,track_overlap
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,6,150,90,138,0.6,0.92,0.32000000000000006,ResNet18,0.008331790409183484,0.011518237208914114,28,26,90,145,0.007125890736342043,0.011480601741884403,33,25,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,7,450,308,435,0.6844444444444444,0.9666666666666667,0.28222222222222226,ResNet18,0.028513238289205704,0.03630748685418579,16,12,371,461,0.029374505146476642,0.036500395882818684,14,12,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,8,450,388,404,0.8622222222222222,0.8977777777777778,0.03555555555555556,ResNet18,0.03591927420847991,0.033720056756531176,11,13,563,413,0.04457640538400633,0.032699920823436264,10,13,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,9,480,470,480,0.9791666666666666,1.0,0.02083333333333337,ResNet18,0.043510461025735976,0.04006343377013605,9,8,548,500,0.04338875692794933,0.0395882818685669,11,9,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,10,660,644,648,0.9757575757575757,0.9818181818181818,0.0060606060606061,ResNet18,0.05961858915015738,0.05408563558968366,4,5,658,649,0.05209817893903405,0.051385589865399844,5,6,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,11,420,383,403,0.9119047619047619,0.9595238095238096,0.04761904761904767,ResNet18,0.035456396963525275,0.03363659126951006,12,14,443,413,0.03507521773555028,0.032699920823436264,13,14,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,12,690,628,686,0.9101449275362319,0.9942028985507246,0.08405797101449275,ResNet18,0.05813738196630254,0.0572573240964861,5,4,667,691,0.05281076801266825,0.05471100554235946,4,4,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,13,720,717,717,0.9958333333333333,0.9958333333333333,0.0,tie,0.0663765969264951,0.059844754194140724,1,2,746,736,0.05906571654790182,0.05827395091053048,2,3,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,14,270,264,269,0.9777777777777777,0.9962962962962963,0.0185185185185186,ResNet18,0.024439918533604887,0.02245221600868041,18,18,267,274,0.021140142517814726,0.021694378463974665,18,18,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,15,210,209,210,0.9952380952380953,1.0,0.004761904761904745,ResNet18,0.019348268839103868,0.01752775227443452,19,20,244,212,0.01931908155186065,0.016785431512272367,19,20,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,16,150,115,142,0.7666666666666667,0.9466666666666667,0.17999999999999994,ResNet18,0.010646176633956674,0.01185209915699858,25,24,121,145,0.009580364212193191,0.011480601741884403,26,26,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,17,360,324,343,0.9,0.9527777777777777,0.0527777777777777,ResNet18,0.029994445473060544,0.02862866204824305,15,16,328,344,0.02596991290577989,0.02723673792557403,17,17,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,18,390,270,359,0.6923076923076923,0.9205128205128205,0.22820512820512817,ResNet18,0.024995371227550453,0.02996410984058092,17,15,334,376,0.02644497228820269,0.029770387965162314,16,15,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,19,60,51,60,0.85,1.0,0.15000000000000002,ResNet18,0.004721347898537308,0.005007929221267006,38,38,65,83,0.005146476642913698,0.006571654790182106,39,34,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,20,90,89,90,0.9888888888888889,1.0,0.011111111111111072,ResNet18,0.008239214960192557,0.007511893831900509,29,31,203,94,0.016072842438638164,0.007442596991290578,23,32,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,21,90,57,69,0.6333333333333333,0.7666666666666667,0.13333333333333341,ResNet18,0.005276800592482873,0.005759118604457057,35,37,89,69,0.007046714172604909,0.005463182897862233,34,39,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,22,120,94,110,0.7833333333333333,0.9166666666666666,0.1333333333333333,ResNet18,0.008702092205147194,0.009181203572322844,27,30,101,110,0.007996832937450515,0.00870942201108472,29,30,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,23,150,79,150,0.5266666666666666,1.0,0.4733333333333334,ResNet18,0.007313460470283281,0.012519823053167515,31,23,93,164,0.007363420427553444,0.012984956452889945,32,23,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,24,90,45,82,0.5,0.9111111111111111,0.4111111111111111,ResNet18,0.004165895204591742,0.006844169935731575,39,34,46,82,0.003642121931908155,0.0064924782264449725,43,35,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,25,480,413,465,0.8604166666666667,0.96875,0.10833333333333328,ResNet18,0.0382336604332531,0.0388114514648193,10,9,612,481,0.048456057007125894,0.03808392715756136,8,10,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,26,180,179,165,0.9944444444444445,0.9166666666666666,-0.07777777777777783,GTSRBCNN,0.01657100536937604,0.013771805358484266,22,22,214,204,0.016943784639746634,0.016152019002375298,20,22,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,27,60,44,60,0.7333333333333333,1.0,0.2666666666666667,ResNet18,0.004073319755600814,0.005007929221267006,40,39,48,74,0.003800475059382423,0.005859065716547902,41,38,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,28,150,95,142,0.6333333333333333,0.9466666666666667,0.31333333333333335,ResNet18,0.008794667654138123,0.01185209915699858,26,25,118,147,0.00934283452098179,0.01163895486935867,27,24,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,29,90,84,90,0.9333333333333333,1.0,0.06666666666666665,ResNet18,0.007776337715237919,0.007511893831900509,30,32,95,92,0.007521773555027712,0.00728424386381631,31,33,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,30,150,42,118,0.28,0.7866666666666666,0.5066666666666666,ResNet18,0.0038881688576189594,0.009848927468491779,41,29,104,128,0.008234362628661916,0.010134600158353128,28,27,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,31,270,205,260,0.7592592592592593,0.9629629629629629,0.2037037037037036,ResNet18,0.01897796704314016,0.02170102662549036,21,19,206,263,0.016310372129849565,0.02082343626286619,22,19,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,32,60,58,58,0.9666666666666667,0.9666666666666667,0.0,tie,0.005369376041473801,0.004840998247224773,34,40,85,62,0.006730007917656373,0.004908946951702296,36,40,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,33,210,207,206,0.9857142857142858,0.9809523809523809,-0.004761904761904856,GTSRBCNN,0.019163117941122014,0.017193890326350054,20,21,213,212,0.0168646080760095,0.016785431512272367,21,21,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,34,120,119,119,0.9916666666666667,0.9916666666666667,0.0,tie,0.011016478429920385,0.009932392955512896,23,27,125,119,0.009897070467141725,0.009422011084718924,25,29,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,35,390,352,341,0.9025641025641026,0.8743589743589744,-0.028205128205128216,GTSRBCNN,0.032586558044806514,0.02846173107420082,14,17,371,345,0.029374505146476642,0.027315914489311165,15,16,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,36,120,118,119,0.9833333333333333,0.9916666666666667,0.008333333333333415,ResNet18,0.010923902980929457,0.009932392955512896,24,28,182,120,0.014410134600158353,0.009501187648456057,24,28,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,37,60,52,58,0.8666666666666667,0.9666666666666667,0.09999999999999998,ResNet18,0.004813923347528236,0.004840998247224773,36,41,59,60,0.004671417260490895,0.004750593824228029,40,41,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,38,690,650,643,0.9420289855072463,0.9318840579710145,-0.010144927536231862,GTSRBCNN,0.060174041844102945,0.053668308154578084,3,6,651,644,0.05154394299287411,0.05098970704671417,6,7,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,39,90,72,81,0.8,0.9,0.09999999999999998,ResNet18,0.0066654323273467875,0.006760704448710458,33,36,85,82,0.006730007917656373,0.0064924782264449725,37,36,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,40,90,75,84,0.8333333333333334,0.9333333333333333,0.09999999999999998,ResNet18,0.00694315867431957,0.0070111009097738085,32,33,96,102,0.007600950118764846,0.008076009501187649,30,31,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,41,60,19,49,0.31666666666666665,0.8166666666666667,0.5,ResNet18,0.0017589335308276245,0.004089808864034722,43,43,80,54,0.006334125098970704,0.004275534441805225,38,43,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,2,GTSRBCNN,ResNet18,42,90,52,82,0.5777777777777777,0.9111111111111111,0.33333333333333337,ResNet18,0.004813923347528236,0.006844169935731575,37,35,86,82,0.006809184481393508,0.0064924782264449725,35,37,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,0,60,15,51,0.25,0.85,0.6,ResNet18,0.0014334862385321102,0.004319471499957653,43,42,35,52,0.0027711797307996833,0.004117181314330958,43,42,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,1,720,635,715,0.8819444444444444,0.9930555555555556,0.11111111111111116,ResNet18,0.06068425076452599,0.06055729651901414,4,2,697,830,0.055186064924782265,0.06571654790182106,3,1,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,2,750,507,735,0.676,0.98,0.30399999999999994,ResNet18,0.04845183486238532,0.0622512069111544,8,1,536,757,0.04243863816310372,0.059936658749010295,11,2,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,3,450,350,445,0.7777777777777778,0.9888888888888889,0.21111111111111114,ResNet18,0.033448012232415905,0.03768950622512069,13,10,469,667,0.03713380839271575,0.05281076801266825,12,5,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,4,660,554,617,0.8393939393939394,0.9348484848484848,0.09545454545454546,ResNet18,0.0529434250764526,0.05225713559752689,6,7,640,638,0.050673000791765635,0.05051464766429137,8,8,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,5,630,540,433,0.8571428571428571,0.6873015873015873,-0.1698412698412698,GTSRBCNN,0.051605504587155966,0.036673159989836536,7,11,794,472,0.06286619160728424,0.03737133808392716,1,11,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,6,150,91,135,0.6066666666666667,0.9,0.29333333333333333,ResNet18,0.008696483180428134,0.011433895146946727,27,26,112,156,0.008867775138558987,0.012351543942992874,29,24,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,7,450,291,420,0.6466666666666666,0.9333333333333333,0.28666666666666674,ResNet18,0.027809633027522936,0.03557211823494537,16,12,372,467,0.029453681710213776,0.036975455265241486,14,12,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,8,450,386,384,0.8577777777777778,0.8533333333333334,-0.004444444444444362,GTSRBCNN,0.03688837920489297,0.03252307952909291,11,14,638,397,0.05051464766429137,0.03143309580364212,9,14,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,9,480,465,480,0.96875,1.0,0.03125,ResNet18,0.04443807339449541,0.04065384941136614,9,8,556,501,0.0440221694378464,0.039667458432304036,10,9,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,10,660,638,642,0.9666666666666667,0.9727272727272728,0.0060606060606061,ResNet18,0.060970948012232414,0.05437452358770221,3,6,663,643,0.052494061757719715,0.050910530482977036,5,7,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,11,420,378,390,0.9,0.9285714285714286,0.02857142857142858,ResNet18,0.03612385321100917,0.03303125264673499,12,13,434,399,0.03436262866191607,0.031591448931116387,13,13,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,12,690,618,676,0.8956521739130435,0.9797101449275363,0.08405797101449275,ResNet18,0.059059633027522936,0.057254171254340645,5,4,654,680,0.05178147268408551,0.053840063341250986,6,4,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,13,720,716,715,0.9944444444444445,0.9930555555555556,-0.001388888888888884,GTSRBCNN,0.06842507645259939,0.06055729651901414,1,3,736,734,0.05827395091053048,0.058115597783056215,2,3,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,14,270,253,268,0.937037037037037,0.9925925925925926,0.05555555555555558,ResNet18,0.024178134556574922,0.022698399254679428,18,18,257,273,0.02034837688044339,0.02161520190023753,18,18,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,15,210,209,210,0.9952380952380953,1.0,0.004761904761904745,ResNet18,0.019973241590214068,0.017786059117472684,19,20,255,213,0.020190023752969122,0.0168646080760095,19,21,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,16,150,109,138,0.7266666666666667,0.92,0.19333333333333336,ResNet18,0.010416666666666666,0.011687981705767765,25,25,114,141,0.009026128266033254,0.011163895486935867,27,26,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,17,360,324,345,0.9,0.9583333333333334,0.05833333333333335,ResNet18,0.03096330275229358,0.029219954264419413,14,16,336,347,0.02660332541567696,0.027474267616785432,16,16,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,18,390,281,355,0.7205128205128205,0.9102564102564102,0.18974358974358974,ResNet18,0.026853975535168197,0.03006690946048954,17,15,343,369,0.027157561361836897,0.029216152019002375,15,15,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,19,60,43,59,0.7166666666666667,0.9833333333333333,0.2666666666666666,ResNet18,0.004109327217125382,0.004997035656813755,37,40,66,80,0.005225653206650831,0.006334125098970704,38,35,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,20,90,89,90,0.9888888888888889,1.0,0.011111111111111072,ResNet18,0.008505351681957186,0.007622596764631151,28,31,171,99,0.013539192399049882,0.007838479809976246,24,32,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,21,90,59,65,0.6555555555555556,0.7222222222222222,0.06666666666666665,ResNet18,0.005638379204892966,0.005505208774455831,34,36,95,65,0.007521773555027712,0.005146476642913698,31,39,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,22,120,86,110,0.7166666666666667,0.9166666666666666,0.19999999999999996,ResNet18,0.008218654434250764,0.009316507156771407,29,29,90,110,0.007125890736342043,0.00870942201108472,32,31,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,23,150,71,150,0.47333333333333333,1.0,0.5266666666666666,ResNet18,0.006785168195718654,0.012704327941051918,32,23,89,172,0.007046714172604909,0.013618368962787016,34,23,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,24,90,37,81,0.4111111111111111,0.9,0.48888888888888893,ResNet18,0.003535932721712538,0.006860337088168036,40,34,37,82,0.002929532858273951,0.0064924782264449725,42,34,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,25,480,419,465,0.8729166666666667,0.96875,0.09583333333333333,ResNet18,0.04004204892966361,0.03938341661726095,10,9,685,480,0.05423594615993666,0.03800475059382423,4,10,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,26,180,179,164,0.9944444444444445,0.9111111111111111,-0.08333333333333337,GTSRBCNN,0.017106269113149847,0.013890065215550097,21,22,216,212,0.0171021377672209,0.016785431512272367,20,22,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,27,60,39,59,0.65,0.9833333333333333,0.33333333333333326,ResNet18,0.0037270642201834864,0.004997035656813755,39,41,43,71,0.003404592240696754,0.0056215360253365,41,38,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,28,150,92,141,0.6133333333333333,0.94,0.32666666666666666,ResNet18,0.008792048929663608,0.011942068264588804,26,24,117,151,0.009263657957244655,0.011955661124307205,26,25,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,29,90,83,90,0.9222222222222223,1.0,0.07777777777777772,ResNet18,0.007931957186544342,0.007622596764631151,30,32,90,92,0.007125890736342043,0.00728424386381631,33,33,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,30,150,29,110,0.19333333333333333,0.7333333333333333,0.5399999999999999,ResNet18,0.002771406727828746,0.009316507156771407,41,30,114,125,0.009026128266033254,0.009897070467141725,28,28,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,31,270,178,254,0.6592592592592592,0.9407407407407408,0.28148148148148155,ResNet18,0.017010703363914373,0.021512661980181248,22,19,178,262,0.014093428345209817,0.020744259699129058,23,19,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,32,60,43,60,0.7166666666666667,1.0,0.2833333333333333,ResNet18,0.004109327217125382,0.005081731176420768,38,37,64,75,0.005067300079176564,0.0059382422802850355,39,36,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,33,210,208,209,0.9904761904761905,0.9952380952380953,0.004761904761904745,ResNet18,0.019877675840978593,0.01770136359786567,20,21,212,219,0.016785431512272367,0.017339667458432306,22,20,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,34,120,118,119,0.9833333333333333,0.9916666666666667,0.008333333333333415,ResNet18,0.011276758409785932,0.010078766833234522,23,27,134,120,0.01060965954077593,0.009501187648456057,25,29,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,35,390,317,334,0.8128205128205128,0.8564102564102564,0.043589743589743546,ResNet18,0.03029434250764526,0.02828830354874227,15,17,333,337,0.026365795724465558,0.026682501979414092,17,17,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,36,120,118,119,0.9833333333333333,0.9916666666666667,0.008333333333333415,ResNet18,0.011276758409785932,0.010078766833234522,24,28,214,120,0.016943784639746634,0.009501187648456057,21,30,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,37,60,44,60,0.7333333333333333,1.0,0.2666666666666667,ResNet18,0.004204892966360856,0.005081731176420768,36,38,44,62,0.0034837688044338875,0.004908946951702296,40,40,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,38,690,644,647,0.9333333333333333,0.9376811594202898,0.004347826086956497,ResNet18,0.06154434250764526,0.05479800118573727,2,5,650,648,0.05146476642913698,0.05130641330166271,7,6,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,39,90,60,60,0.6666666666666666,0.6666666666666666,0.0,tie,0.005733944954128441,0.005081731176420768,33,39,72,61,0.005700712589073635,0.004829770387965162,37,41,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,40,90,76,85,0.8444444444444444,0.9444444444444444,0.09999999999999998,ResNet18,0.007262996941896025,0.007199119166596087,31,33,103,128,0.008155186064924783,0.010134600158353128,30,27,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,41,60,19,49,0.31666666666666665,0.8166666666666667,0.5,ResNet18,0.0018157492354740061,0.004150080460743627,42,43,85,50,0.006730007917656373,0.00395882818685669,36,43,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,3,GTSRBCNN,ResNet18,42,90,53,73,0.5888888888888889,0.8111111111111111,0.2222222222222222,ResNet18,0.005064984709480122,0.006182772931311933,35,35,87,73,0.006888361045130641,0.005779889152810768,35,37,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,0,60,4,42,0.06666666666666667,0.7,0.6333333333333333,ResNet18,0.0004082049188692724,0.003691658609475257,43,42,24,42,0.0019002375296912114,0.00332541567695962,42,43,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
GTSRB,42,low_light,4,GTSRBCNN,ResNet18,1,720,605,714,0.8402777777777778,0.9916666666666667,0.1513888888888889,ResNet18,0.06174099397897745,0.06275819636107938,5,2,663,855,0.052494061757719715,0.06769596199524941,6,2,stratified_track,f37d445eac4fe94ed5b346b8939aa361ab11f8f32b60cc5c06698bb858efaba8,0
